"symbol","div_or_split","record_date","payment_date","amount","description"
"NOC","dividend","2021-06-01 00:00:00","2021-06-16 00:00:00",1.57,"Ordinary Shares"
"NOC","dividend","2021-08-30 00:00:00","2021-09-15 00:00:00",1.57,"Ordinary Shares"
"NOC","dividend","2021-11-29 00:00:00","2021-12-15 00:00:00",1.57,"Ordinary Shares"
"NOC","dividend","2022-02-28 00:00:00","2022-03-16 00:00:00",1.57,"Ordinary Shares"
"NOC","dividend","2022-05-31 00:00:00","2022-06-15 00:00:00",1.73,"Ordinary Shares"
"NOK","dividend","2022-05-03 00:00:00","2022-05-17 00:00:00",0.020992,"ADR"
"NOV","dividend","2021-12-03 00:00:00","2021-12-17 00:00:00",0.05,"Ordinary Shares"
"NOV","dividend","2022-03-11 00:00:00","2022-03-25 00:00:00",0.05,"Ordinary Shares"
"NOV","dividend","2022-06-10 00:00:00","2022-06-24 00:00:00",0.05,"Ordinary Shares"
"NRP","dividend","2022-05-17 00:00:00","2022-05-24 00:00:00",0.75,"Unit"
"NRZ","dividend","2021-10-04 00:00:00","2021-10-29 00:00:00",0.25,"Ordinary Shares"
"NRZ","dividend","2021-12-31 00:00:00","2022-01-28 00:00:00",0.25,"Ordinary Shares"
"NRZ","dividend","2022-04-04 00:00:00","2022-04-29 00:00:00",0.25,"Ordinary Shares"
"NRZ","dividend","2022-07-01 00:00:00","2022-07-29 00:00:00",0.25,"Ordinary Shares"
"NSC","dividend","2021-11-05 00:00:00","2021-11-19 00:00:00",1.09,"Ordinary Shares"
"NSC","dividend","2022-02-04 00:00:00","2022-02-21 00:00:00",1.24,"Ordinary Shares"
"NSC","dividend","2022-05-06 00:00:00","2022-05-20 00:00:00",1.24,"Ordinary Shares"
"NSPR","split","2021-04-15 00:00:00","2021-04-27 00:00:00",15.0,"Ordinary Shares"
"NTAP","dividend","2021-07-09 00:00:00","2021-07-28 00:00:00",0.5,"Ordinary Shares"
"NTAP","dividend","2021-10-08 00:00:00","2021-10-27 00:00:00",0.5,"Ordinary Shares"
"NTAP","dividend","2022-01-07 00:00:00","2022-01-26 00:00:00",0.5,"Ordinary Shares"
"NTAP","dividend","2022-04-08 00:00:00","2022-04-27 00:00:00",0.5,"Ordinary Shares"
"NTES","dividend","2020-12-04 00:00:00","2020-12-18 00:00:00",0.195,"ADR"
"NTES","dividend","2021-03-12 00:00:00","2021-03-26 00:00:00",0.06,"ADR"
"NTES","dividend","2021-06-03 00:00:00","2021-06-18 00:00:00",0.3,"ADR"
"NTES","dividend","2021-09-14 00:00:00","2021-09-30 00:00:00",0.24,"ADR"
"NTES","dividend","2021-12-01 00:00:00","2021-12-16 00:00:00",0.225,"ADR"
"NTES","dividend","2022-03-11 00:00:00","2022-03-25 00:00:00",0.405,"ADR"
"NTES","dividend","2022-06-08 00:00:00","2022-06-23 00:00:00",0.322,"ADR"
"NTR","dividend","2021-03-31 00:00:00","2021-04-15 00:00:00",0.46,"Ordinary Shares"
"NTR","dividend","2021-06-30 00:00:00","2021-07-16 00:00:00",0.46,"Ordinary Shares"
"NTR","dividend","2021-09-30 00:00:00","2021-10-15 00:00:00",0.0,"Ordinary Shares"
"NTR","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.0,"Ordinary Shares"
"NTR","dividend","2022-03-31 00:00:00","2022-04-14 00:00:00",0.48,"Ordinary Shares"
"NTR","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.48,"Ordinary Shares"
"NUE","dividend","2022-03-31 00:00:00","2022-05-11 00:00:00",0.5,"Ordinary Shares"
"NUE","dividend","2022-06-30 00:00:00","2022-08-11 00:00:00",0.5,"Ordinary Shares"
"NUS","dividend","2021-08-27 00:00:00","2021-09-08 00:00:00",0.38,"Ordinary Shares - Class A"
"NUS","dividend","2021-11-26 00:00:00","2021-12-08 00:00:00",0.38,"Ordinary Shares - Class A"
"NUS","dividend","2022-02-28 00:00:00","2022-03-09 00:00:00",0.385,"Ordinary Shares - Class A"
"NUS","dividend","2022-05-27 00:00:00","2022-06-08 00:00:00",0.385,"Ordinary Shares - Class A"
"NVDA","dividend","2020-12-04 00:00:00","2020-12-29 00:00:00",0.16,"Ordinary Shares"
"NVDA","dividend","2021-03-10 00:00:00","2021-03-31 00:00:00",0.16,"Ordinary Shares"
"NVDA","dividend","2021-06-10 00:00:00","2021-07-01 00:00:00",0.16,"Ordinary Shares"
"NVDA","split","2021-05-22 00:00:00","2021-07-20 00:00:00",0.25,"Ordinary Shares"
"NVDA","dividend","2021-09-01 00:00:00","2021-09-23 00:00:00",0.04,"Ordinary Shares"
"NVDA","dividend","2021-12-02 00:00:00","2021-12-23 00:00:00",0.04,"Ordinary Shares"
"NVDA","dividend","2022-03-03 00:00:00","2022-03-24 00:00:00",0.04,"Ordinary Shares"
"NVDA","dividend","2022-06-09 00:00:00","2022-07-01 00:00:00",0.04,"Ordinary Shares"
"NVO","dividend","2022-03-28 00:00:00","2022-04-05 00:00:00",1.03603,"ADR"
"NVS","dividend","2021-03-05 00:00:00","2021-03-15 00:00:00",3.19907,"ADR"
"NVS","dividend","2022-03-09 00:00:00","2022-03-17 00:00:00",3.32525,"ADR"
"NXP","dividend","2021-06-15 00:00:00","2021-07-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2021-07-15 00:00:00","2021-08-02 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2021-08-13 00:00:00","2021-09-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2021-09-15 00:00:00","2021-10-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2021-10-15 00:00:00","2021-11-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2021-11-15 00:00:00","2021-12-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2021-12-03 00:00:00","2021-12-31 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2022-01-18 00:00:00","2022-02-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2022-02-15 00:00:00","2022-03-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2022-03-15 00:00:00","2022-04-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2022-04-14 00:00:00","2022-05-02 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2022-05-13 00:00:00","2022-06-01 00:00:00",0.0455,"Ordinary Shares"
"NXP","dividend","2022-06-15 00:00:00","2022-07-01 00:00:00",0.0455,"Ordinary Shares"
"NXPI","dividend","2021-06-15 00:00:00","2021-07-06 00:00:00",0.5625,"Ordinary Shares"
"NXPI","dividend","2021-09-15 00:00:00","2021-10-06 00:00:00",0.5625,"Ordinary Shares"
"NXPI","dividend","2021-12-15 00:00:00","2022-01-06 00:00:00",0.5625,"Ordinary Shares"
"NXPI","dividend","2022-03-15 00:00:00","2022-04-06 00:00:00",0.845,"Ordinary Shares"
"NXPI","dividend","2022-06-15 00:00:00","2022-07-06 00:00:00",0.845,"Ordinary Shares"
"NXST","dividend","2021-05-14 00:00:00","2021-05-28 00:00:00",0.7,"Ordinary Shares - Class A"
"NXST","dividend","2021-08-13 00:00:00","2021-08-27 00:00:00",0.7,"Ordinary Shares - Class A"
"NXST","dividend","2021-11-12 00:00:00","2021-11-29 00:00:00",0.7,"Ordinary Shares - Class A"
"NXST","dividend","2022-02-11 00:00:00","2022-02-28 00:00:00",0.9,"Ordinary Shares - Class A"
"NXST","dividend","2022-05-13 00:00:00","2022-05-27 00:00:00",0.9,"Ordinary Shares - Class A"
"NXTD","split","2021-10-15 00:00:00","2021-10-18 00:00:00",10.0,"Ordinary Shares"
"NYT","dividend","2021-04-07 00:00:00","2021-04-22 00:00:00",0.07,"Ordinary Shares - Class A"
"NYT","dividend","2021-07-12 00:00:00","2021-07-22 00:00:00",0.07,"Ordinary Shares - Class A"
"NYT","dividend","2021-10-11 00:00:00","2021-10-22 00:00:00",0.07,"Ordinary Shares - Class A"
"NYT","dividend","2022-01-05 00:00:00","2022-01-20 00:00:00",0.07,"Ordinary Shares - Class A"
"NYT","dividend","2022-04-06 00:00:00","2022-04-21 00:00:00",0.09,"Ordinary Shares - Class A"
"O","dividend","2022-01-03 00:00:00","2022-01-14 00:00:00",0.2465,"Ordinary Shares"
"O","dividend","2022-02-01 00:00:00","2022-02-15 00:00:00",0.2465,"Ordinary Shares"
"O","dividend","2022-03-01 00:00:00","2022-03-15 00:00:00",0.2465,"Ordinary Shares"
"O","dividend","2022-04-01 00:00:00","2022-04-15 00:00:00",0.247,"Ordinary Shares"
"O","dividend","2022-05-02 00:00:00","2022-05-13 00:00:00",0.247,"Ordinary Shares"
"O","dividend","2022-06-01 00:00:00","2022-06-15 00:00:00",0.247,"Ordinary Shares"
"O","dividend","2022-07-01 00:00:00","2022-07-15 00:00:00",0.2475,"Ordinary Shares"
"OC","dividend","2021-01-08 00:00:00","2021-01-22 00:00:00",0.26,"Ordinary Shares"
"OC","dividend","2021-03-05 00:00:00","2021-04-02 00:00:00",0.26,"Ordinary Shares"
"OC","dividend","2021-07-16 00:00:00","2021-08-06 00:00:00",0.26,"Ordinary Shares"
"OC","dividend","2021-10-22 00:00:00","2021-11-05 00:00:00",0.26,"Ordinary Shares"
"OC","dividend","2022-01-07 00:00:00","2022-01-21 00:00:00",0.35,"Ordinary Shares"
"OC","dividend","2022-03-04 00:00:00","2022-04-07 00:00:00",0.35,"Ordinary Shares"
"ODFL","dividend","2021-06-02 00:00:00","2021-06-16 00:00:00",0.2,"Ordinary Shares"
"ODFL","dividend","2021-09-01 00:00:00","2021-09-15 00:00:00",0.2,"Ordinary Shares"
"ODFL","dividend","2021-12-01 00:00:00","2021-12-15 00:00:00",0.2,"Ordinary Shares"
"ODFL","dividend","2022-03-02 00:00:00","2022-03-16 00:00:00",0.3,"Ordinary Shares"
"ODFL","dividend","2022-06-01 00:00:00","2022-06-15 00:00:00",0.3,"Ordinary Shares"
"OHI","dividend","2021-11-05 00:00:00","2021-11-15 00:00:00",0.67,"Ordinary Shares"
"OHI","dividend","2022-02-07 00:00:00","2022-02-15 00:00:00",0.67,"Ordinary Shares"
"OHI","dividend","2022-05-02 00:00:00","2022-05-13 00:00:00",0.67,"Ordinary Shares"
"OIH","dividend","2021-12-21 00:00:00","2021-12-27 00:00:00",1.8075,"VanEck Oil Services ETF"
"OILK","dividend","2021-11-02 00:00:00","2021-11-08 00:00:00",6.17266,"ProShares K-1 Free Crude Oil Strategy ETF"
"OILK","dividend","2022-03-02 00:00:00","2022-03-08 00:00:00",0.421185,"ProShares K-1 Free Crude Oil Strategy ETF"
"OILK","dividend","2022-05-03 00:00:00","2022-05-09 00:00:00",1.07429,"ProShares K-1 Free Crude Oil Strategy ETF"
"OKE","dividend","2021-04-26 00:00:00","2021-05-14 00:00:00",0.935,"Ordinary Shares"
"OKE","dividend","2021-08-02 00:00:00","2021-08-16 00:00:00",0.935,"Ordinary Shares"
"OKE","dividend","2021-11-01 00:00:00","2021-11-15 00:00:00",0.935,"Ordinary Shares"
"OKE","dividend","2022-01-31 00:00:00","2022-02-14 00:00:00",0.935,"Ordinary Shares"
"OKE","dividend","2022-05-02 00:00:00","2022-05-16 00:00:00",0.935,"Ordinary Shares"
"OLED","dividend","2021-12-16 00:00:00","2021-12-30 00:00:00",0.2,"Ordinary Shares"
"OLED","dividend","2022-03-17 00:00:00","2022-03-31 00:00:00",0.3,"Ordinary Shares"
"OLED","dividend","2022-06-16 00:00:00","2022-06-30 00:00:00",0.3,"Ordinary Shares"
"OLN","dividend","2021-08-10 00:00:00","2021-09-10 00:00:00",0.2,"Ordinary Shares"
"OLN","dividend","2021-11-10 00:00:00","2021-12-10 00:00:00",0.2,"Ordinary Shares"
"OLN","dividend","2022-03-04 00:00:00","2022-03-11 00:00:00",0.2,"Ordinary Shares"
"OLN","dividend","2022-05-10 00:00:00","2022-06-10 00:00:00",0.2,"Ordinary Shares"
"OMF","dividend","2021-02-18 00:00:00","2021-02-25 00:00:00",0.45,"Ordinary Shares"
"OMF","dividend","2021-05-06 00:00:00","2021-05-13 00:00:00",0.7,"Ordinary Shares"
"OMF","dividend","2021-08-06 00:00:00","2021-08-13 00:00:00",3.5,"Ordinary Shares"
"OMF","dividend","2021-11-02 00:00:00","2021-11-09 00:00:00",0.7,"Ordinary Shares"
"OMF","dividend","2022-02-14 00:00:00","2022-02-18 00:00:00",0.95,"Ordinary Shares"
"OMF","dividend","2022-05-09 00:00:00","2022-05-13 00:00:00",0.95,"Ordinary Shares"
"ONEQ","dividend","2022-03-21 00:00:00","2022-03-23 00:00:00",0.07,"Fidelity Nasdaq Composite Index ETF"
"OR","dividend","2021-06-30 00:00:00","2021-07-15 00:00:00",0.040451438048622626,"Ordinary Shares"
"OR","dividend","2021-09-30 00:00:00","2021-10-15 00:00:00",0.042902050718024325,"Ordinary Shares"
"OR","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.043005708030338576,"Ordinary Shares"
"OR","dividend","2022-03-31 00:00:00","2022-04-14 00:00:00",0.043856151822023764,"Ordinary Shares"
"OR","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.042367332475715815,"Ordinary Shares"
"ORA","dividend","2021-03-11 00:00:00","2021-03-29 00:00:00",0.12,"Ordinary Shares"
"ORA","dividend","2021-05-18 00:00:00","2021-06-01 00:00:00",0.12,"Ordinary Shares"
"ORA","dividend","2021-08-18 00:00:00","2021-09-01 00:00:00",0.12,"Ordinary Shares"
"ORA","dividend","2021-11-17 00:00:00","2021-12-03 00:00:00",0.12,"Ordinary Shares"
"ORA","dividend","2022-03-09 00:00:00","2022-03-23 00:00:00",0.12,"Ordinary Shares"
"ORA","dividend","2022-05-16 00:00:00","2022-05-31 00:00:00",0.12,"Ordinary Shares"
"ORCL","dividend","2020-04-09 00:00:00","2020-04-23 00:00:00",0.24,"Ordinary Shares"
"ORCL","dividend","2020-07-15 00:00:00","2020-07-28 00:00:00",0.24,"Ordinary Shares"
"ORCL","dividend","2020-10-08 00:00:00","2020-10-22 00:00:00",0.24,"Ordinary Shares"
"ORCL","dividend","2021-01-07 00:00:00","2021-01-21 00:00:00",0.24,"Ordinary Shares"
"ORCL","dividend","2021-04-08 00:00:00","2021-04-22 00:00:00",0.32,"Ordinary Shares"
"ORCL","dividend","2021-07-15 00:00:00","2021-07-29 00:00:00",0.32,"Ordinary Shares"
"ORCL","dividend","2021-10-12 00:00:00","2021-10-26 00:00:00",0.32,"Ordinary Shares"
"ORCL","dividend","2022-01-07 00:00:00","2022-01-19 00:00:00",0.32,"Ordinary Shares"
"ORCL","dividend","2022-04-08 00:00:00","2022-04-21 00:00:00",0.32,"Ordinary Shares"
"OSK","dividend","2021-02-12 00:00:00","2021-02-26 00:00:00",0.33,"Ordinary Shares"
"OSK","dividend","2021-05-14 00:00:00","2021-05-28 00:00:00",0.33,"Ordinary Shares"
"OSK","dividend","2021-08-16 00:00:00","2021-08-30 00:00:00",0.33,"Ordinary Shares"
"OSK","dividend","2021-11-15 00:00:00","2021-11-29 00:00:00",0.37,"Ordinary Shares"
"OSK","dividend","2022-02-11 00:00:00","2022-02-25 00:00:00",0.37,"Ordinary Shares"
"OSK","dividend","2022-05-13 00:00:00","2022-05-27 00:00:00",0.37,"Ordinary Shares"
"OTEX","dividend","2021-06-04 00:00:00","2021-06-25 00:00:00",0.2008,"Ordinary Shares"
"OTEX","dividend","2021-09-03 00:00:00","2021-09-24 00:00:00",0.2209,"Ordinary Shares"
"OTEX","dividend","2021-12-03 00:00:00","2021-12-22 00:00:00",0.2209,"Ordinary Shares"
"OTEX","dividend","2022-03-04 00:00:00","2022-03-25 00:00:00",0.2245817717885336,"Ordinary Shares"
"OTEX","dividend","2022-06-03 00:00:00","2022-06-24 00:00:00",0.0,"Ordinary Shares"
"OTIS","dividend","2021-05-21 00:00:00","2021-06-10 00:00:00",0.24,"Ordinary Shares"
"OTIS","dividend","2021-08-20 00:00:00","2021-09-10 00:00:00",0.24,"Ordinary Shares"
"OTIS","dividend","2021-11-19 00:00:00","2021-12-10 00:00:00",0.24,"Ordinary Shares"
"OTIS","dividend","2022-02-18 00:00:00","2022-03-10 00:00:00",0.24,"Ordinary Shares"
"OTIS","dividend","2022-05-20 00:00:00","2022-06-10 00:00:00",0.29,"Ordinary Shares"
"OVV","dividend","2021-06-15 00:00:00","2021-06-30 00:00:00",0.09375,"Ordinary Shares"
"OVV","dividend","2021-09-15 00:00:00","2021-09-30 00:00:00",0.14,"Ordinary Shares"
"OVV","dividend","2021-12-15 00:00:00","2021-12-31 00:00:00",0.14,"Ordinary Shares"
"OVV","dividend","2022-03-15 00:00:00","2022-03-31 00:00:00",0.2,"Ordinary Shares"
"OVV","dividend","2022-06-15 00:00:00","2022-06-30 00:00:00",0.25,"Ordinary Shares"
"OWL","dividend","2022-05-20 00:00:00","2022-05-27 00:00:00",0.1,"Ordinary Shares - Class A"
"OXY","dividend","2021-03-10 00:00:00","2021-04-15 00:00:00",0.01,"Ordinary Shares"
"OXY","dividend","2021-06-10 00:00:00","2021-07-15 00:00:00",0.01,"Ordinary Shares"
"OXY","dividend","2021-09-10 00:00:00","2021-10-15 00:00:00",0.01,"Ordinary Shares"
"OXY","dividend","2021-12-10 00:00:00","2022-01-14 00:00:00",0.01,"Ordinary Shares"
"OXY","dividend","2022-03-10 00:00:00","2022-04-15 00:00:00",0.13,"Ordinary Shares"
"OXY","dividend","2022-06-10 00:00:00","2022-07-15 00:00:00",0.13,"Ordinary Shares"
"PAG","dividend","2021-11-10 00:00:00","2021-12-01 00:00:00",0.46,"Ordinary Shares"
"PAG","dividend","2022-02-10 00:00:00","2022-03-01 00:00:00",0.47,"Ordinary Shares"
"PAG","dividend","2022-05-23 00:00:00","2022-06-01 00:00:00",0.5,"Ordinary Shares"
"PARA","dividend","2022-03-15 00:00:00","2022-04-01 00:00:00",0.24,"Ordinary Shares - Class B"
"PARA","dividend","2022-06-15 00:00:00","2022-07-01 00:00:00",0.24,"Ordinary Shares - Class B"
"PARAA","dividend","2022-06-15 00:00:00","2022-07-01 00:00:00",0.24,"Ordinary Shares - Class A"
"PAWZ","dividend","2022-03-24 00:00:00","2022-03-30 00:00:00",0.039376,"ProShares Pet Care ETF"
"PBA","dividend","2021-03-25 00:00:00","2021-04-15 00:00:00",0.16769546503549554,"Ordinary Shares"
"PBA","dividend","2021-04-23 00:00:00","2021-05-14 00:00:00",0.16761916924746975,"Ordinary Shares"
"PBA","dividend","2021-05-25 00:00:00","2021-06-15 00:00:00",0.17401536307062537,"Ordinary Shares"
"PBA","dividend","2021-06-25 00:00:00","2021-07-15 00:00:00",0.169896039804215,"Ordinary Shares"
"PBA","dividend","2021-07-23 00:00:00","2021-08-13 00:00:00",0.16473559936302234,"Ordinary Shares"
"PBA","dividend","2021-08-25 00:00:00","2021-09-15 00:00:00",0.16700199607147684,"Ordinary Shares"
"PBA","dividend","2021-09-24 00:00:00","2021-10-15 00:00:00",0.16380783001427468,"Ordinary Shares"
"PBA","dividend","2021-10-25 00:00:00","2021-11-15 00:00:00",0.16967777382760738,"Ordinary Shares"
"PBA","dividend","2021-11-24 00:00:00","2021-12-15 00:00:00",0.16778791607408236,"Ordinary Shares"
"PBA","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.16420361247947457,"Ordinary Shares"
"PBA","dividend","2022-01-25 00:00:00","2022-02-15 00:00:00",0.16778389434408483,"Ordinary Shares"
"PBA","dividend","2022-02-25 00:00:00","2022-03-15 00:00:00",0.16745076150227253,"Ordinary Shares"
"PBA","dividend","2022-03-25 00:00:00","2022-04-14 00:00:00",0.16745076150227253,"Ordinary Shares"
"PBA","dividend","2022-04-25 00:00:00","2022-05-13 00:00:00",0.16647508819215984,"Ordinary Shares"
"PBA","dividend","2022-05-25 00:00:00","2022-06-15 00:00:00",0.16343175556835338,"Ordinary Shares"
"PBA","dividend","2022-06-24 00:00:00","2022-07-15 00:00:00",0.16176617854364217,"Ordinary Shares"
"PBCT","dividend","2021-05-03 00:00:00","2021-05-15 00:00:00",0.1825,"Ordinary Shares"
"PBCT","dividend","2021-08-01 00:00:00","2021-08-15 00:00:00",0.1825,"Ordinary Shares"
"PBCT","dividend","2021-11-01 00:00:00","2021-11-15 00:00:00",0.1825,"Ordinary Shares"
"PBCT","dividend","2022-02-01 00:00:00","2022-02-15 00:00:00",0.1825,"Ordinary Shares"
"PBI","dividend","2022-02-18 00:00:00","2022-03-14 00:00:00",0.05,"Ordinary Shares"
"PBI","dividend","2022-05-23 00:00:00","2022-06-08 00:00:00",0.05,"Ordinary Shares"
"PBR","dividend","2021-12-03 00:00:00","2021-12-22 00:00:00",0.79238,"ADR"
"PBR","dividend","2022-04-18 00:00:00","2022-05-23 00:00:00",1.21911,"ADR"
"PBR","dividend","2022-05-25 00:00:00","2022-06-27 00:00:00",0.170017,"ADR"
"PBR.A","dividend","2021-12-03 00:00:00","2021-12-22 00:00:00",0.79238,"ADR - Preference Shares"
"PBR.A","dividend","2022-04-18 00:00:00","2022-05-23 00:00:00",1.21911,"ADR - Preference Shares"
"PBR.A","dividend","2022-05-25 00:00:00","2022-06-27 00:00:00",0.564211,"ADR - Preference Shares"
"PBW","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.55285,"Invesco WilderHill Clean Energy ETF"
"PBW","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.26382,"Invesco WilderHill Clean Energy ETF"
"PBW","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.31637,"Invesco WilderHill Clean Energy ETF"
"PCAR","dividend","2021-11-16 00:00:00","2021-12-07 00:00:00",0.34,"Ordinary Shares"
"PCAR","dividend","2021-12-17 00:00:00","2022-01-05 00:00:00",1.5,"Ordinary Shares"
"PCAR","dividend","2022-02-08 00:00:00","2022-03-01 00:00:00",0.34,"Ordinary Shares"
"PCAR","dividend","2022-05-11 00:00:00","2022-06-01 00:00:00",0.34,"Ordinary Shares"
"PDCE","dividend","2021-12-17 00:00:00","2021-12-29 00:00:00",0.12,"Ordinary Shares"
"PDCE","dividend","2022-03-11 00:00:00","2022-03-25 00:00:00",0.25,"Ordinary Shares"
"PDCE","dividend","2022-06-09 00:00:00","2022-06-23 00:00:00",0.35,"Ordinary Shares"
"PE","dividend","2020-12-08 00:00:00","2020-12-18 00:00:00",0.05,"Ordinary Shares - Class A"
"PEGA","dividend","2021-07-01 00:00:00","2021-07-15 00:00:00",0.03,"Ordinary Shares"
"PEGA","dividend","2021-10-01 00:00:00","2021-10-15 00:00:00",0.03,"Ordinary Shares"
"PEGA","dividend","2022-01-03 00:00:00","2022-01-17 00:00:00",0.03,"Ordinary Shares"
"PEGA","dividend","2022-04-01 00:00:00","2022-04-15 00:00:00",0.03,"Ordinary Shares"
"PEGA","dividend","2022-07-01 00:00:00","2022-07-15 00:00:00",0.03,"Ordinary Shares"
"PEJ","dividend","2021-06-22 00:00:00","2021-06-30 00:00:00",0.01122,"Invesco Dynamic Leisure and Entertainment ETF"
"PEJ","dividend","2021-09-21 00:00:00","2021-09-30 00:00:00",0.06124,"Invesco Dynamic Leisure and Entertainment ETF"
"PEJ","dividend","2021-12-21 00:00:00","2021-12-31 00:00:00",0.07435,"Invesco Dynamic Leisure and Entertainment ETF"
"PEJ","dividend","2022-03-22 00:00:00","2022-03-31 00:00:00",0.06553,"Invesco Dynamic Leisure and Entertainment ETF"
"PEJ","dividend","2022-06-22 00:00:00","2022-06-30 00:00:00",0.05543,"Invesco Dynamic Leisure and Entertainment ETF"
"PEP","dividend","2020-06-05 00:00:00","2020-06-30 00:00:00",1.0225,"Ordinary Shares"
"PEP","dividend","2020-09-04 00:00:00","2020-09-30 00:00:00",1.0225,"Ordinary Shares"
"PEP","dividend","2020-12-04 00:00:00","2021-01-07 00:00:00",1.0225000381469727,"Ordinary Shares"
"PEP","dividend","2021-03-05 00:00:00","2021-03-31 00:00:00",1.0225,"Ordinary Shares"
"PEP","dividend","2021-06-04 00:00:00","2021-06-30 00:00:00",1.075,"Ordinary Shares"
"PEP","dividend","2021-09-03 00:00:00","2021-09-30 00:00:00",1.075,"Ordinary Shares"
"PEP","dividend","2021-12-03 00:00:00","2022-01-07 00:00:00",1.075,"Ordinary Shares"
"PEP","dividend","2022-03-04 00:00:00","2022-03-31 00:00:00",1.075,"Ordinary Shares"
"PEP","dividend","2022-06-03 00:00:00","2022-06-30 00:00:00",1.15,"Ordinary Shares"
"PETS","dividend","2021-11-08 00:00:00","2021-11-19 00:00:00",0.3,"Ordinary Shares"
"PETS","dividend","2022-02-07 00:00:00","2022-02-18 00:00:00",0.3,"Ordinary Shares"
"PETS","dividend","2022-05-20 00:00:00","2022-05-27 00:00:00",0.3,"Ordinary Shares"
"PFE","dividend","2020-07-31 00:00:00","2020-09-01 00:00:00",0.38,"Ordinary Shares"
"PFE","dividend","2020-11-06 00:00:00","2020-12-01 00:00:00",0.38,"Ordinary Shares"
"PFE","dividend","2021-05-07 00:00:00","2021-06-04 00:00:00",0.39,"Ordinary Shares"
"PFE","dividend","2021-07-30 00:00:00","2021-09-07 00:00:00",0.39,"Ordinary Shares"
"PFE","dividend","2022-01-28 00:00:00","2022-03-04 00:00:00",0.4,"Ordinary Shares"
"PFE","dividend","2022-05-13 00:00:00","2022-06-10 00:00:00",0.4,"Ordinary Shares"
"PFF","dividend","2021-11-02 00:00:00","2021-11-05 00:00:00",0.136753,"iShares Trust iShares Preferred and Income Securities ETF"
"PFF","dividend","2022-03-02 00:00:00","2022-03-07 00:00:00",0.121823,"iShares Trust iShares Preferred and Income Securities ETF"
"PFF","dividend","2022-05-03 00:00:00","2022-05-06 00:00:00",0.122512,"iShares Trust iShares Preferred and Income Securities ETF"
"PFFL","dividend","2021-10-13 00:00:00","2021-10-21 00:00:00",0.1513,"FR SP ETN REDEEM 25/09/2048 USD 25 - Ser B"
"PFFL","dividend","2021-11-12 00:00:00","2021-11-22 00:00:00",0.2113,"FR SP ETN REDEEM 25/09/2048 USD 25 - Ser B"
"PFFL","dividend","2022-01-12 00:00:00","2022-01-21 00:00:00",0.1867,"FR SP ETN REDEEM 25/09/2048 USD 25 - Ser B"
"PFFL","dividend","2022-02-11 00:00:00","2022-02-22 00:00:00",0.0707,"FR SP ETN REDEEM 25/09/2048 USD 25 - Ser B"
"PFFL","dividend","2022-03-11 00:00:00","2022-03-21 00:00:00",0.1195,"FR SP ETN REDEEM 25/09/2048 USD 25 - Ser B"
"PFFL","dividend","2022-04-12 00:00:00","2022-04-21 00:00:00",0.1189,"FR SP ETN REDEEM 25/09/2048 USD 25 - Ser B"
"PFFL","dividend","2022-05-13 00:00:00","2022-05-23 00:00:00",0.1742,"FR SP ETN REDEEM 25/09/2048 USD 25 - Ser B"
"PFSI","dividend","2021-02-12 00:00:00","2021-02-25 00:00:00",0.2,"Ordinary Shares"
"PFSI","dividend","2021-05-17 00:00:00","2021-05-27 00:00:00",0.2,"Ordinary Shares"
"PFSI","dividend","2021-08-16 00:00:00","2021-08-26 00:00:00",0.2,"Ordinary Shares"
"PFSI","dividend","2021-11-15 00:00:00","2021-11-24 00:00:00",0.2,"Ordinary Shares"
"PFSI","dividend","2022-02-15 00:00:00","2022-02-25 00:00:00",0.2,"Ordinary Shares"
"PFSI","dividend","2022-05-17 00:00:00","2022-05-27 00:00:00",0.2,"Ordinary Shares"
"PG","dividend","2020-10-23 00:00:00","2020-11-16 00:00:00",0.7907,"Ordinary Shares"
"PG","dividend","2021-04-23 00:00:00","2021-05-17 00:00:00",0.8698,"Ordinary Shares"
"PG","dividend","2021-07-23 00:00:00","2021-08-16 00:00:00",0.8698,"Ordinary Shares"
"PG","dividend","2021-10-22 00:00:00","2021-11-15 00:00:00",0.8698,"Ordinary Shares"
