eth_cust_address,address,symbol,target_position_value,date_time
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,KWEB,0,2022-01-21 15:21:12
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DASH,0,2022-01-21 15:21:12
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,USO,0,2022-01-21 15:21:12
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,REAL,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SAVA,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HYZN,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LYFT,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNA,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SLI,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BYND,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GME,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,AMC,0,2022-01-21 19:18:56
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SAVA,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HYZN,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LYFT,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNA,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SLI,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BYND,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GME,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,AMC,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,FTCH,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,APPS,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DASH,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,USO,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ROOT,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LMND,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ATAI,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GRUB,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,JMIA,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,CHWY,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,QS,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,XL,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,OTLY,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNMR,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MRNA,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,WKHS,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,KWEB,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HIMS,0,2022-01-21 19:54:32
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,REAL,0,2022-01-21 19:55:01
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SPY,0.3,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNA,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,FTCH,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DASH,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,USO,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HYZN,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LYFT,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,APPS,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,REAL,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,XL,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,OTLY,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNMR,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,WKHS,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,KWEB,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HIMS,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BYND,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GME,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,AMC,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LMND,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,JMIA,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,CHWY,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,QS,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SAVA,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ATAI,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GRUB,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MRNA,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ROOT,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SLI,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BTU,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MBI,0,2022-01-24 14:24:16
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MBI,0,2022-01-24 15:22:19
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BTU,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HIMS,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BYND,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,XL,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GME,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,KWEB,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,AMC,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNA,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,WKHS,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,QS,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,USO,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,REAL,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SLI,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DASH,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNMR,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LMND,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HYZN,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LYFT,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,OTLY,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,JMIA,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MRNA,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ROOT,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,FTCH,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,APPS,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GRUB,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ATAI,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,CHWY,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SAVA,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,URA,0,2022-01-24 15:23:48
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GME,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,KWEB,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,AMC,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNA,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,WKHS,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,URA,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DASH,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNMR,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LYFT,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,OTLY,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MRNA,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BYND,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,USO,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ATAI,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,FTCH,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,APPS,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GRUB,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SAVA,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BTU,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HIMS,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SLI,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,QS,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,CHWY,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HYZN,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ROOT,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LMND,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,XL,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,REAL,0,2022-01-24 18:43:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,JMIA,0,2022-01-24 18:43:11
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,KWEB,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HIMS,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,OTLY,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MRNA,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SLI,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNA,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HYZN,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ROOT,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,XL,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,REAL,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,URA,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DASH,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,WKHS,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GRUB,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,USO,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,FTCH,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SAVA,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BYND,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,AMC,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,BTU,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,JMIA,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNMR,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GME,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ATAI,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,APPS,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LYFT,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,QS,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,CHWY,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,LMND,0,2022-01-24 18:51:29
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SPY,0.5,2022-01-24 18:53:06
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,WKHS,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,MRNA,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DNA,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,HYZN,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,ROOT,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,XL,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,URA,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,DASH,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,GRUB,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,FTCH,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,SLI,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,OTLY,0,2022-01-24 19:43:07
0x9b13faf19a06da9f261a4efde92b168cd6486f6a,0x9B13Faf19a06dA9f261a4EfdE92b168cd6486F6a,REAL,0,2022-01-24 19:43:07
