eth_cust_address,address,chain,symbol,target_position_value,date_time
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,MATICUSDT,0,2022-01-30 05:51:43
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AVAXUSDT,0,2022-01-30 14:21:09
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SKLUSDT,0,2022-01-30 14:21:09
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0,2022-01-30 14:21:09
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AVAXUSDT,-0.8,2022-01-31 00:49:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,MATICUSDT,-0.8,2022-01-31 00:49:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AVAXUSDT,0,2022-01-31 01:00:46
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,MATICUSDT,0,2022-01-31 01:00:46
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.15,2022-02-01 01:17:12
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SKLUSDT,0.15,2022-02-01 01:17:12
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BABA,0.1,2022-02-01 13:57:25
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOFI,0.1,2022-02-01 13:57:25
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,T,0,2022-02-01 15:00:07
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,1,2022-02-01 16:30:07
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0,2022-02-01 16:50:07
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SKLUSDT,0,2022-02-02 01:56:11
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-02 01:56:11
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,-0.3,2022-02-02 01:56:11
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ETHUSDT,-0.3,2022-02-02 01:56:11
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0,2022-02-02 02:40:41
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ETHUSDT,0,2022-02-02 02:40:41
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.5,2022-02-02 02:40:41
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0,2022-02-02 05:53:18
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,-1,2022-02-02 05:53:18
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,TNA,0,2022-02-02 16:56:53
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,NVDA,0,2022-02-02 16:58:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,VNQ,0.1,2022-02-02 16:58:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,DEF,0.1,2022-02-02 16:58:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,TLT,0.2,2022-02-02 16:58:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLV,0.1,2022-02-02 16:58:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0,2022-02-02 17:56:32
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,-1,2022-02-02 21:03:12
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0,2022-02-02 22:50:07
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.75,2022-02-03 00:00:35
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.4,2022-02-03 16:16:01
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,TLT,0,2022-02-04 14:10:49
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLF,0.15,2022-02-04 14:10:49
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0,2022-02-04 17:50:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-04 17:50:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ATOMUSDT,0.5,2022-02-04 17:50:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AVAXUSDT,0.5,2022-02-04 17:50:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,KSMUSDT,0.25,2022-02-04 17:50:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BABA,0,2022-02-07 14:34:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,VNQ,0,2022-02-08 18:28:49
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,TNA,0.3,2022-02-08 18:28:49
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AVAXUSDT,0,2022-02-08 18:29:26
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ARKK,0.15,2022-02-09 13:42:56
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UNIUSDT,0.3,2022-02-09 13:42:56
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,USO,-0.2,2022-02-09 13:44:21
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ATOMUSDT,0,2022-02-09 22:26:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UNIUSDT,0,2022-02-09 22:26:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,KSMUSDT,0,2022-02-09 22:26:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,TNA,0,2022-02-10 14:33:02
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ARKK,0,2022-02-10 14:33:02
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOFI,0,2022-02-10 14:33:02
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLU,0.2,2022-02-10 14:33:02
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SQ,0.15,2022-02-10 14:58:23
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,MO,0.15,2022-02-10 14:59:22
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ARKK,0.2,2022-02-10 15:14:46
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,-1,2022-02-10 20:44:01
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AVAXUSDT,-1,2022-02-10 22:55:56
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AVAXUSDT,0,2022-02-11 04:24:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,0,2022-02-11 04:24:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,-1,2022-02-11 04:26:44
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,1,2022-02-11 11:58:28
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,0,2022-02-11 15:14:12
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,-1,2022-02-11 15:14:43
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,0,2022-02-11 15:24:34
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,1,2022-02-11 15:24:34
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AXSUSDT,1,2022-02-11 15:26:46
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AXSUSDT,0,2022-02-11 16:06:05
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-11 16:06:05
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,-1,2022-02-11 16:07:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,0,2022-02-11 17:11:25
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,1,2022-02-11 17:11:25
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-11 18:33:02
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,-1,2022-02-11 18:33:02
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,0,2022-02-11 18:53:43
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLU,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ARKK,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,MO,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SQ,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLF,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLV,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,DEF,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,KBH,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,USO,0,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,1,2022-02-11 18:54:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,-1,2022-02-11 19:06:39
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XRPUSDT,0,2022-02-11 19:11:34
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0,2022-02-11 20:43:42
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AR,0.1,2022-02-11 20:46:33
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SLV,0.1,2022-02-11 20:46:33
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,CPB,0.1,2022-02-11 20:46:33
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BND,0.1,2022-02-11 20:46:33
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.3,2022-02-11 22:37:06
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.3,2022-02-11 22:37:06
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0.3,2022-02-11 22:37:06
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,CPB,0,2022-02-15 14:50:14
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BND,0,2022-02-15 14:50:14
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SLV,0,2022-02-15 14:50:14
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AR,0,2022-02-15 14:50:14
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,T,0.07,2022-02-15 15:40:10
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,F,0.07,2022-02-15 15:40:10
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0,2022-02-15 17:32:19
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,WM,0.15,2022-02-15 17:32:19
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.03,2022-02-16 14:51:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.03,2022-02-16 14:51:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,NVDA,0,2022-02-16 14:51:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,USO,0,2022-02-16 14:51:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,CPB,0.07,2022-02-16 14:51:39
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLU,0.1,2022-02-16 14:51:39
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ATOMUSDT,0.3,2022-02-16 16:48:10
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0.5,2022-02-16 19:11:23
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0,2022-02-17 17:21:23
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,ATOMUSDT,0,2022-02-17 17:21:23
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,F,0,2022-02-17 19:36:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,T,0,2022-02-17 19:36:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOFI,0,2022-02-17 19:36:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,AMZN,0,2022-02-17 19:36:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0,2022-02-17 19:36:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-17 19:36:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0.2,2022-02-17 19:36:48
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.5,2022-02-18 04:43:26
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.5,2022-02-18 04:43:26
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0,2022-02-18 15:34:22
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-18 15:34:22
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.3,2022-02-19 15:25:45
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0.2,2022-02-19 15:25:45
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-20 02:58:09
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0,2022-02-20 02:58:09
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0,2022-02-22 14:50:03
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,MO,0,2022-02-22 14:50:03
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLU,0,2022-02-22 14:50:03
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,CPB,0,2022-02-22 14:50:03
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLV,0.1,2022-02-22 14:51:39
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SCCO,0.1,2022-02-22 14:51:39
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0.25,2022-02-22 14:52:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.25,2022-02-22 14:52:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.25,2022-02-22 14:52:15
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,BTCUSDT,0,2022-02-22 15:31:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0,2022-02-22 15:31:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0,2022-02-22 15:31:52
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,WM,0,2022-02-22 15:55:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,XLV,0,2022-02-22 15:55:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SCCO,0,2022-02-22 15:55:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0.2,2022-02-22 15:55:29
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,-0.3,2022-02-22 16:19:21
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.5,2022-02-22 17:05:47
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0,2022-02-22 17:08:02
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,-0.5,2022-02-22 17:12:13
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0.5,2022-02-22 17:13:36
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.5,2022-02-22 19:16:26
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,-0.5,2022-02-22 19:23:44
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,UVXY,0,2022-02-22 19:32:30
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,FTMUSDT,0.5,2022-02-22 19:32:30
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,SOLUSDT,0.5,2022-02-22 19:35:56
0x7508438ff36b72fc07b044b6a88fd57dbe4cf633,0x7508438fF36B72fc07b044B6A88fD57Dbe4Cf633,SKL,TQQQ,0.15,2022-02-22 20:50:05
