eth_cust_address_x,address_x,chain_x,symbol_x,target_position_value_x,date_time_x,trade_id_x,date_x,delayed_trade_date_time_x,delayed_trade_date_closing_time_x,delayed_trade_date_x,timestamp_x,vwap_x,max_time_stamp_x,date_time_adj_x,ticker_date_time_rank_x,dta_rank_x,symbol_appearance_rank_x,dta_rank_prev_x,user_id_x,cash_x,usd_value_x,usd_value_prev_x,positions_usd_x,inception_return_x,gross_exposure_usd_x,long_exposure_usd_x,short_exposure_usd_x,net_exposure_usd_x,gross_exposure_percent_x,long_exposure_percent_x,short_exposure_percent_x,net_exposure_percent_x,gross_traded_usd_x,net_traded_usd_x,gross_traded_percent_x,net_traded_percent_x,unrealized_long_pnl_x,unrealized_short_pnl_x,unrealized_pnl_x,realized_long_pnl_x,realized_short_pnl_x,realized_pnl_x,total_long_pnl_x,total_short_pnl_x,total_pnl_x,eth_cust_address_y,address_y,chain_y,symbol_y,target_position_value_y,date_time_y,trade_id_y,date_y,delayed_trade_date_time_y,delayed_trade_date_closing_time_y,delayed_trade_date_y,timestamp_y,vwap_y,max_time_stamp_y,date_time_adj_y,ticker_date_time_rank_y,dta_rank_y,symbol_appearance_rank_y,dta_rank_prev_y,user_id_y,cash_y,usd_value_y,usd_value_prev_y,positions_usd_y,inception_return_y,gross_exposure_usd_y,long_exposure_usd_y,short_exposure_usd_y,net_exposure_usd_y,gross_exposure_percent_y,long_exposure_percent_y,short_exposure_percent_y,net_exposure_percent_y,gross_traded_usd_y,net_traded_usd_y,gross_traded_percent_y,net_traded_percent_y,unrealized_long_pnl_y,unrealized_short_pnl_y,unrealized_pnl_y,realized_long_pnl_y,realized_short_pnl_y,realized_pnl_y,total_long_pnl_y,total_short_pnl_y,total_pnl_y
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FB,0.242,2022-04-11 19:38:40,40,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,216.458595,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.162,2022-04-11 19:38:40,41,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,2993.070565,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,BTCUSD,0.10099999999999999,2022-04-11 19:38:40,43,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,39810.773354,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ABNB,0.073,2022-04-11 19:38:40,44,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,160.249216,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FNV,0.057,2022-04-11 19:38:40,45,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,165.78038,2022-04-11 20:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.033,2022-04-11 19:38:40,46,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,182.362781,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-11 19:38:40,47,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,1125.690766,2022-04-11 20:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.15,2022-04-11 19:39:56,50,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,123.141436,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-05 14:37:40,39.0,2022-04-05,2022-04-05 13:30:00,2022-04-05 20:00:00,2022-04-05,2022-04-05 15:00:00+00:00,1229.68773,2022-04-05 20:00:00+00:00,2022-04-05 15:00:00+00:00,1.0,11.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FB,0.242,2022-04-11 19:38:40,40.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,216.458595,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ETHUSD,0.162,2022-04-11 19:38:40,41.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,2993.070565,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,BTCUSD,0.10099999999999999,2022-04-11 19:38:40,43.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,39810.773354,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,ABNB,0.073,2022-04-11 19:38:40,44.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,160.249216,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FNV,0.057,2022-04-11 19:38:40,45.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,165.78038,2022-04-11 20:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.033,2022-04-11 19:38:40,46.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,182.362781,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,MELI,0.02,2022-04-11 19:38:40,47.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,1125.690766,2022-04-11 20:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.15,2022-04-11 19:39:56,50.0,2022-04-11,2022-04-11 13:30:00,2022-04-11 20:00:00,2022-04-11,2022-04-11 20:00:00+00:00,123.141436,2022-04-11 23:00:00+00:00,2022-04-11 20:00:00+00:00,1.0,12.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.15,2022-04-27 18:16:34,53,2022-04-27,2022-04-27 13:30:00,2022-04-27 20:00:00,2022-04-27,2022-04-27 19:00:00+00:00,120.946781,2022-04-27 23:00:00+00:00,2022-04-27 19:00:00+00:00,1,15.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,FB,0.22,2022-04-22 15:32:31,57.0,2022-04-22,2022-04-22 13:30:00,2022-04-22 20:00:00,2022-04-22,2022-04-22 16:00:00+00:00,184.477845,2022-04-22 23:00:00+00:00,2022-04-22 16:00:00+00:00,1.0,14.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.025,2022-04-27 18:16:34,54,2022-04-27,2022-04-27 13:30:00,2022-04-27 20:00:00,2022-04-27,2022-04-27 19:00:00+00:00,175.943912,2022-04-27 23:00:00+00:00,2022-04-27 19:00:00+00:00,1,15.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,FB,0.22,2022-04-22 15:32:31,57.0,2022-04-22,2022-04-22 13:30:00,2022-04-22 20:00:00,2022-04-22,2022-04-22 16:00:00+00:00,184.477845,2022-04-22 23:00:00+00:00,2022-04-22 16:00:00+00:00,1.0,14.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0,2022-04-28 19:55:21,55,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,176.9254,2022-04-28 23:00:00+00:00,2022-04-28 20:00:00+00:00,1,16.0,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.15,2022-04-27 18:16:34,53.0,2022-04-27,2022-04-27 13:30:00,2022-04-27 20:00:00,2022-04-27,2022-04-27 19:00:00+00:00,120.946781,2022-04-27 23:00:00+00:00,2022-04-27 19:00:00+00:00,1.0,15.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0,2022-04-28 19:55:21,55,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,176.9254,2022-04-28 23:00:00+00:00,2022-04-28 20:00:00+00:00,1,16.0,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.025,2022-04-27 18:16:34,54.0,2022-04-27,2022-04-27 13:30:00,2022-04-27 20:00:00,2022-04-27,2022-04-27 19:00:00+00:00,175.943912,2022-04-27 23:00:00+00:00,2022-04-27 19:00:00+00:00,1.0,15.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FNV,0.01,2022-04-28 19:57:12,56,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,153.09,2022-04-28 20:00:00+00:00,2022-04-28 20:00:00+00:00,1,16.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,TLT,0.15,2022-04-27 18:16:34,53.0,2022-04-27,2022-04-27 13:30:00,2022-04-27 20:00:00,2022-04-27,2022-04-27 19:00:00+00:00,120.946781,2022-04-27 23:00:00+00:00,2022-04-27 19:00:00+00:00,1.0,15.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FNV,0.01,2022-04-28 19:57:12,56,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,153.09,2022-04-28 20:00:00+00:00,2022-04-28 20:00:00+00:00,1,16.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.025,2022-04-27 18:16:34,54.0,2022-04-27,2022-04-27 13:30:00,2022-04-27 20:00:00,2022-04-27,2022-04-27 19:00:00+00:00,175.943912,2022-04-27 23:00:00+00:00,2022-04-27 19:00:00+00:00,1.0,15.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,FB,0.22,2022-04-22 15:32:31,57,2022-04-22,2022-04-22 13:30:00,2022-04-22 20:00:00,2022-04-22,2022-04-22 16:00:00+00:00,184.477845,2022-04-22 23:00:00+00:00,2022-04-22 16:00:00+00:00,1,14.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0.03,2022-04-16 20:18:41,52.0,2022-04-16,2022-04-18 13:30:00,2022-04-18 20:00:00,2022-04-18,2022-04-18 14:00:00+00:00,185.593581,2022-04-18 23:00:00+00:00,2022-04-18 14:00:00+00:00,1.0,13.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,ETHUSD,0.075,2022-05-02 23:38:26,58,2022-05-02,2022-05-02 13:30:00,2022-05-02 20:00:00,2022-05-02,2022-05-02 23:00:00+00:00,2861.750175,2022-05-02 23:00:00+00:00,2022-05-02 23:00:00+00:00,1,17.0,7.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0,2022-04-28 19:55:21,55.0,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,176.9254,2022-04-28 23:00:00+00:00,2022-04-28 20:00:00+00:00,1.0,16.0,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,ETHUSD,0.075,2022-05-02 23:38:26,58,2022-05-02,2022-05-02 13:30:00,2022-05-02 20:00:00,2022-05-02,2022-05-02 23:00:00+00:00,2861.750175,2022-05-02 23:00:00+00:00,2022-05-02 23:00:00+00:00,1,17.0,7.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FNV,0.01,2022-04-28 19:57:12,56.0,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,153.09,2022-04-28 20:00:00+00:00,2022-04-28 20:00:00+00:00,1.0,16.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,BTCUSD,0.05,2022-05-02 23:38:26,59,2022-05-02,2022-05-02 13:30:00,2022-05-02 20:00:00,2022-05-02,2022-05-02 23:00:00+00:00,38618.847203,2022-05-02 23:00:00+00:00,2022-05-02 23:00:00+00:00,1,17.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,GLD,0,2022-04-28 19:55:21,55.0,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,176.9254,2022-04-28 23:00:00+00:00,2022-04-28 20:00:00+00:00,1.0,16.0,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,BTCUSD,0.05,2022-05-02 23:38:26,59,2022-05-02,2022-05-02 13:30:00,2022-05-02 20:00:00,2022-05-02,2022-05-02 23:00:00+00:00,38618.847203,2022-05-02 23:00:00+00:00,2022-05-02 23:00:00+00:00,1,17.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,SKL,FNV,0.01,2022-04-28 19:57:12,56.0,2022-04-28,2022-04-28 13:30:00,2022-04-28 20:00:00,2022-04-28,2022-04-28 20:00:00+00:00,153.09,2022-04-28 20:00:00+00:00,2022-04-28 20:00:00+00:00,1.0,16.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,ETHUSD,0.05,2022-05-04 15:12:56,60,2022-05-04,2022-05-04 13:30:00,2022-05-04 20:00:00,2022-05-04,2022-05-04 16:00:00+00:00,2850.969076,2022-05-04 23:00:00+00:00,2022-05-04 16:00:00+00:00,1,18.0,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,0x594F56D21ad544F6B567F3A49DB0F9a7B501FF37,MATIC,ETHUSD,0.075,2022-05-02 23:38:26,58.0,2022-05-02,2022-05-02 13:30:00,2022-05-02 20:00:00,2022-05-02,2022-05-02 23:00:00+00:00,2861.750175,2022-05-02 23:00:00+00:00,2022-05-02 23:00:00+00:00,1.0,17.0,7.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
