,trade_id,address,chain,symbol,target_position_value,entry_date_time,next_market_open,market_entry_date_time,market_entry_date,vwap,post_cumulative_share_count,realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
1453,205,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,XOM,202.52160295768468,2022-02-17 14:41:00,2022-02-17 14:30:00,2022-02-17 15:00:00,2022-02-17,78.222035,2.5890607800945684,-3.556046501791325,10126.080147884233,202.52160295768468,215.15870433763524,12.637101379950565,-0.161554239543251,2.7506150196378196,0.0
1460,206,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,PBR,101.26080147884234,2022-02-17 14:41:00,2022-02-17 14:30:00,2022-02-17 15:00:00,2022-02-17,13.93324,7.26757031952671,2.6329026429284648,10126.080147884233,101.26080147884234,109.34183008038275,8.08102860154041,-0.5799820143441446,7.847552333870855,0.0
1467,207,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,GRBK,202.52160295768468,2022-02-17 14:41:00,2022-02-17 14:30:00,2022-02-17 15:00:00,2022-02-17,22.413702,9.035615935184856,-22.189521043772018,10126.080147884233,202.52160295768468,0.0,-202.52160295768468,9.035615935184856,0.0,0.0
1475,208,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,BABA,506.3040073942117,2022-02-17 15:13:50,2022-02-17 14:30:00,2022-02-17 16:00:00,2022-02-17,126.874572,3.990586919136261,-108.25113493238008,10126.080147884233,506.3040073942117,393.5387517440986,-112.76525565011309,0.8887931905702356,3.101793728566025,0.0
1482,209,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,BIDU,405.04320591536936,2022-02-17 15:13:50,2022-02-17 14:30:00,2022-02-17 16:00:00,2022-02-17,170.673589,2.3732037762173586,-78.19518722217497,10126.080147884233,405.04320591536936,382.0389359035936,-23.00427001177576,0.13478517763973288,2.2384185985776255,0.0
1489,210,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,NOAH,405.04320591536936,2022-02-17 15:13:50,2022-02-17 14:30:00,2022-02-17 16:00:00,2022-02-17,31.170943,12.994255769399384,-114.60675002920448,10126.080147884233,405.04320591536936,350.87513786521896,-54.168068050150396,1.737774441092475,11.25648132830691,0.0
1494,211,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,UNG,0.0,2022-02-23 21:02:36,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,16.806371,0.0,0.0,10091.53190906816,0.0,253.5405804272632,253.5405804272632,-15.085980217101195,15.085980217101195,0.0
1501,212,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,XOM,0.0,2022-02-23 21:02:36,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,76.848546,0.0,0.0,10091.53190906816,0.0,198.96555645589333,198.96555645589333,-2.5890607800945684,2.5890607800945684,0.0
1508,213,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,PBR,0.0,2022-02-23 21:02:36,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,14.295521,0.0,0.0,10091.53190906816,0.0,103.8937041217708,103.8937041217708,-7.26757031952671,7.26757031952671,0.0
1515,214,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,CVX,100.9153190906816,2022-02-23 21:04:37,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,135.105724,0.7469359261986677,15.637639914964103,10091.53190906816,100.9153190906816,-391.3886402756219,-492.3039593663035,3.643842353905771,-2.8969064277071035,0.0
1522,215,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,INTC,252.28829772670403,2022-02-23 21:04:37,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,43.997924,5.734095493385189,40.880683346922346,10091.53190906816,252.28829772670403,0.0,-252.28829772670403,5.734095493385189,0.0,0.0
1530,216,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,CLOU,100.9153190906816,2022-02-23 21:04:37,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,19.521818,5.169360716849302,12.521132479859473,10091.53190906816,100.9153190906816,0.0,-100.9153190906816,5.169360716849302,0.0,0.0
1538,217,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,PLTR,100.9153190906816,2022-02-23 21:04:37,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,10.36273,9.738294743825382,11.098481323874442,10091.53190906816,100.9153190906816,0.0,-100.9153190906816,9.738294743825382,0.0,0.0
1545,218,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,URA,403.6612763627264,2022-02-23 21:07:46,2022-02-23 14:30:00,2022-02-24 14:00:00,2022-02-24,21.037244,19.187935281005743,70.01305338094545,10091.53190906816,403.66127636272637,114.26963919252945,-289.391637170197,13.756157278500785,5.431778002504959,0.0
1554,219,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,PYPL,201.8306381813632,2022-02-24 15:03:21,2022-02-24 14:30:00,2022-02-24 16:00:00,2022-02-24,99.795505,2.022442174939274,44.682294289728816,10091.53190906816,201.8306381813632,68.16862447920823,-133.66201370215498,1.3393590593299265,0.6830831156093476,0.0
1561,220,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,QQQ,-3532.036168173856,2022-02-24 15:03:21,2022-02-24 14:30:00,2022-02-24 16:00:00,2022-02-24,329.138899,-10.731141712222401,-172.81031414891277,10091.53190906816,-3532.036168173856,-3723.6535569872613,-191.61738881340534,0.5821778871946867,-11.313319599417088,0.0
1569,221,0x211FE601e24cE89Cb443356F687C67fbf7708412,SKL,TWTR,201.8306381813632,2022-02-24 15:03:21,2022-02-24 14:30:00,2022-02-24 16:00:00,2022-02-24,33.45051,6.033708848724973,31.579919248974342,10091.53190906816,201.83063818136318,0.0,-201.8306381813632,6.033708848724973,0.0,0.0
1579,222,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,AMZN,527.6795905774943,2022-03-02 18:48:07,2022-03-02 14:30:00,2022-03-02 19:00:00,2022-03-02,3045.656686,0.17325642545434758,-8.28045941504865,10553.591811549886,527.6795905774943,426.0938842020568,-101.5857063754375,0.03335428672653668,0.1399021387278109,0.0
1586,223,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,GOOG,527.6795905774943,2022-03-02 18:48:07,2022-03-02 14:30:00,2022-03-02 19:00:00,2022-03-02,2699.498969,0.1954731587739659,-13.10480712785746,10553.591811549886,527.6795905774943,275.4799867954709,-252.19960378202342,0.09342459718569479,0.10204856158827111,0.0
1593,224,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,MSFT,527.6795905774943,2022-03-02 18:48:07,2022-03-02 14:30:00,2022-03-02 19:00:00,2022-03-02,300.298162,1.7571855487330432,-20.578484306119016,10553.591811549886,527.6795905774943,294.891143545027,-232.78844703246733,0.7751910483969839,0.9819945003360593,0.0
1597,225,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,TBT,523.2755821782725,2022-03-03 14:52:22,2022-03-03 14:30:00,2022-03-03 15:00:00,2022-03-03,19.164216,27.304825941132815,110.77483239357163,10465.51164356545,523.2755821782725,214.1251685521321,-309.15041362614045,16.131649404605984,11.173176536526832,0.0
1604,226,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,CVX,0.0,2022-03-03 14:52:22,2022-03-03 14:30:00,2022-03-03 15:00:00,2022-03-03,156.041442,0.0,0.0,10465.51164356545,0.0,116.55295900564568,116.55295900564568,-0.7469359261986677,0.7469359261986677,0.0
1611,227,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,QQQ,-4709.480239604453,2022-03-03 14:52:22,2022-03-03 14:30:00,2022-03-03 15:00:00,2022-03-03,345.242527,-13.641077999653424,145.8111742319673,10465.51164356545,-4709.480239604453,-3704.8464823227687,1004.6337572816847,-2.909936287431023,-10.731141712222401,0.0
1622,228,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ABEV,-203.41744817220072,2022-03-08 16:34:14,2022-03-08 14:30:00,2022-03-08 17:00:00,2022-03-08,2.660972,-76.44479091557548,-44.733198300067286,10170.872408610036,-203.41744817220072,0.0,203.41744817220072,-76.44479091557548,0.0,0.0
1629,229,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,SNOW,203.74941050713264,2022-03-09 16:56:46,2022-03-09 14:30:00,2022-03-09 17:00:00,2022-03-09,205.707534,0.990481031711423,35.76318866860983,10187.470525356632,203.74941050713264,0.0,-203.74941050713264,0.990481031711423,0.0,0.0
1636,230,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,ARKF,509.3735262678316,2022-03-09 16:56:46,2022-03-09 14:30:00,2022-03-09 17:00:00,2022-03-09,26.349546,19.331396687739197,60.47692133982397,10187.470525356632,509.3735262678316,0.0,-509.3735262678316,19.331396687739197,0.0,0.0
1643,231,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,SKL,FXI,509.3735262678316,2022-03-09 16:56:46,2022-03-09 14:30:00,2022-03-09 17:00:00,2022-03-09,31.715404,16.060761082148964,14.432762035056914,10187.470525356632,509.3735262678316,0.0,-509.3735262678316,16.060761082148964,0.0,0.0
